review_id,business_id,business_name,city,state,categories,date,stars,sentiment_label,sentiment_score,key_phrases
nFmRdU0dv-RE-058dz1ZaQ,O286wXm4mcznQn_1JieD1g,Whole Foods Market,Philadelphia,PA,"{Event Planning & Services,Specialty Food,Food,Health Markets,Grocery,Caterers,Organic Stores}",2010-11-23,3.0,negative,0.0,"[""Trader Joes"", ""something"", ""fan""]"
Frcb69sNncBiSZ6V120IEg,pPFv6CTFK5i8FNj8f3_pVg,Sloppy Hoggs Roed Hus,Edmonton,AB,"{Restaurants,Barbeque}",2013-02-22,4.0,negative,0.08,"[""proper barbeque joint"", ""bone mushy ribs"", ""Smoked ribs"", ""people"", ""stuff""]"
pLffaOqWKZ0nmkNQWz3-rQ,U30ggGzFpXvc2NZYwOW3qg,Mood Cafe,Philadelphia,PA,"{Cafes,Pakistani,Juice Bars & Smoothies,Restaurants,Ice Cream & Frozen Yogurt,Halal,Indian,Coffee & Tea,Food}",2016-07-25,5.0,mixed,0.73,"[""traditional Karachi chaat"", ""Amazing place"", ""lassi"", ""next"", ""area""]"
xgiQAlpYkBDjd7Bn_UhIXg,F0AAzMdhv2RyjwHVned5bQ,Hendel's,Florissant,MO,"{American (Traditional),Nightlife,Bars,Restaurants,American (New),Cocktail Bars,Wine Bars}",2015-01-04,4.0,positive,1.0,"[""wedding reception"", ""beautiful night"", ""perfect place"", ""closest friends"", ""husband"", ""Hendel"", ""Cafe"", ""family""]"
ZgYaqbKAbDYnWuxG6-wJUw,n5P6-HWN3kFSYBxfVfDxEg,Shephard's Beach Resort,Clearwater Beach,FL,"{Hotels & Travel,Bars,American (Traditional),Restaurants,Event Planning & Services,Nightlife,Hotels,Resorts}",2016-03-07,2.0,negative,0.02,"[""private beach"", ""Cockroach"", ""room"", ""wifi"", ""aol"", ""chair""]"
XcH0DTa6rc6OBm5kNci3BA,tkFXSTpI-JmDgzhPU8ZsVA,Unique Indoor Comfort,King of Prussia,PA,"{Appliances & Repair,Generator Installation/Repair,Home Services,Heating & Air Conditioning/HVAC,Water Heater Installation/Repair,Local Services}",2018-01-09,5.0,positive,0.93,"[""highest degree"", ""sales person"", ""Mike P"", ""manager Chris"", ""top notch"", ""highest standards"", ""similar size"", ""direct experience"", ""Unique"", ""utmost"", ""integrity"", ""Responsive"", ""transparent"", ""words"", ""mind"", ""technicians"", ""pricing"", ""confidence"", ""conjecture"", ""inference"", ""house"", ""work"", ""prices"", ""outfits"", ""stature""]"
oVSmMGam9q_oh2XMNjDCcw,1NCUTTp6rIyXpwUDVv9qOA,Lazos Pizza & Grill,Philadelphia,PA,"{Pizza,American (Traditional),Restaurants,Italian}",2014-11-12,5.0,positive,0.99,"[""many delivery places"", ""takeout place"", ""great food"", ""fast service"", ""great pizza"", ""2601 Parkway"", ""door"", ""condo"", ""staff"", ""business""]"
UzY0Z5Mb-ynGtwdAjCygAQ,jmwasbZfgj3honf79qKsnA,Street- Taco and Beer Co.,Tucson,AZ,"{Mexican,Bars,Restaurants,Nightlife}",2018-03-15,5.0,positive,1.0,"[""Top notch street tacos"", ""top notch stop"", ""great service"", ""hand"", ""horchata""]"
-cHtqHUY02Wq3GfA-WQ2tg,eaV07HGOcyb27XobHVl8LQ,Jean Madeline Aveda Institute Salon,Philadelphia,PA,"{Specialty Schools,Nail Salons,Hair Salons,Cosmetology Schools,Education,Makeup Artists,Beauty & Spas}",2017-01-27,2.0,mixed,0.32,"[""nice person"", ""mani"", ""pedi"", ""student"", ""3 hours"", ""hands"", ""feet"", ""one"", ""work"", ""nails"", ""pictures"", ""Edit"", ""shoes"", ""2 stars"", ""service""]"
pvM11aNlL7Di1m4Ce8Vc1Q,dpwkz52tHB2MCPv53I2aRA,Jazmine,Reno,NV,"{Restaurants,Chinese,Asian Fusion,Sushi Bars}",2017-03-03,5.0,mixed,0.75,"[""shrimp hot pot"", ""nice, quiet"", ""dark restaurant"", ""szechuan chicken"", ""sour soup"", ""prime rib"", ""right amount"", ""Chinese"", ""sushi"", ""rice"", ""Hubbie"", ""food"", ""home"", ""Service""]"
EHEnA6AIWMSkz44UFuOpPw,9dm_v79s9-pefMahqp1SkA,Loco Mexican Restaurant & Cantina,Indianapolis,IN,"{Restaurants,Mexican}",2018-07-07,4.0,mixed,0.71,"[""last two train wrecks"", ""outdoor seating area"", ""something affordable move"", ""lovely Saturday afternoon"", ""Saturday lunch"", ""total mess"", ""Long line"", ""cilantro chicken"", ""casual fancy"", ""Hope Loco"", ""new place"", ""Service"", ""feet"", ""names"", ""margarita"", ""umbrellas"", ""time"", ""flow"", ""neighborhood"", ""prices"", ""space"", ""years""]"
BUZbFa_TeoThHW1hwCRfmQ,sr9RI_LHMXGZfpDApPsDEw,Luxe Nails,Philadelphia,PA,"{Waxing,Beauty & Spas,Hair Removal,Nail Salons,Eyelash Service}",2014-09-09,5.0,mixed,0.57,"[""dozen nail salon"", ""crazy encrusted nails"", ""other clients"", ""newest designs"", ""many others"", ""couple"", ""months"", ""compliments"", ""Nary"", ""girls"", ""silence"", ""appointment"", ""dime"", ""jewels"", ""budget"", ""number"", ""beginning"", ""ladies"", ""2 weeks""]"
cIY-1dh_AggHAseMnMQkng,ICqgjbOpBD9SUtE5PQC9sA,Captain Bill's Oyster Bar,Treasure Island,FL,"{American (New),Cocktail Bars,Seafood,Bars,Restaurants,Nightlife}",2018-02-01,4.0,positive,0.98,"[""Big outdoor seating area"", ""Treasure Island"", ""char-grilled oysters"", ""Great staff"", ""real bonus"", ""place"", ""pup"", ""Austin"", ""pets""]"
RcsyeHfZqpGdb9z-AkUdSA,xJ3NSwE0xhdtA-tB_y_rNQ,Jack Dempsey's Restaurant & Bar,New Orleans,LA,"{Seafood,Restaurants}",2005-05-11,3.0,negative,0.0,"[""working class joint"", ""New Orleans sort"", ""fried seafood"", ""dock worker"", ""fancy meal"", ""Lots"", ""kind"", ""place"", ""family"", ""experience""]"
OJ4DSE87REOqg_I8uQvE2w,AWnzFqIrlkLAKTc46_zmEg,Mena's Palace,New Orleans,LA,"{Restaurants,Southern,Cajun/Creole,Seafood,Breakfast & Brunch}",2018-03-23,5.0,positive,0.99,"[""The Cajun tasso omelet"", ""basic fare"", ""Hash browns"", ""French toast"", ""Will def"", ""next visit"", ""Other food"", ""place"", ""family"", ""Service"", ""breakfast"", ""table"", ""eggs"", ""medium"", ""Everybody""]"
0oN6AFhkj2IOf9gGpfZtxA,FHNIvNgh3fS7VZQq2Y3dsA,Cheu Noodle Bar,Philadelphia,PA,"{Asian Fusion,Tapas/Small Plates,American (New),Restaurants,Vietnamese,Korean,Noodles,Ramen,Japanese}",2013-08-03,4.0,mixed,0.81,"[""chinatown noodle house portions"", ""chinatown noodle house ingredients"", ""great experience"", ""interesting appetizers"", ""great deal"", ""Great addition"", ""10th street"", ""group"", ""tons"", ""dumplings"", ""corn"", ""mushrooms"", ""wings"", ""specials"", ""order"", ""noodles"", ""BYO""]"
D4UUwqW7jnKX-dXfoOpmAQ,_aKr7POnacW_VizRKBpCiA,Blues City Deli,Saint Louis,MO,"{Delis,Bars,Restaurants,Nightlife,Pubs,American (Traditional),Sandwiches}",2018-05-28,5.0,positive,0.83,"[""Best sandwiches"", ""St.Louis"", ""friendly crowd""]"
7vcenpX_SdNZep-k-LUBPA,AaWmckcT3O1iQSAIUmzwUA,Basimo Beach Cafe,Clearwater,FL,"{Breakfast & Brunch,Restaurants,Juice Bars & Smoothies,Cafes,Coffee & Tea,Food}",2017-06-17,5.0,positive,0.98,"[""Simple fresh organic food"", ""nice change"", ""other restaurants"", ""Full coffee"", ""Sasquatch brew"", ""nice ambiance"", ""latte"", ""options"", ""owners""]"
opz0Wckh9unHzfhuKPGr7Q,s7MaEXwDnzUcqG16pG7Wfg,Latteria,Swedesboro,NJ,"{Food,Ice Cream & Frozen Yogurt,Coffee & Tea}",2016-07-15,5.0,positive,0.87,"[""Best place"", ""ice cream"", ""Everything"", ""cows"", ""hormones"", ""antibiotics"", ""cash"", ""trip"", ""ATM""]"
JKyXUO-ewDNACZQUag5sqw,xvdsyHdYsEbm_Cqs0BgdEw,DoubleTree Suites by Hilton Hotel Nashville Airport,Nashville,TN,"{Event Planning & Services,Hotels,Hotels & Travel}",2013-05-07,2.0,mixed,0.25,"[""long winding road"", ""dusty bathroom vents"", ""other hotel"", ""unclean floor"", ""torn wallpaper"", ""water spots"", ""red rum"", ""higher level"", ""Doubletree experience"", ""location"", ""end"", ""bunch"", ""highway"", ""food"", ""building"", ""days"", ""hallways"", ""age"", ""product"", ""70s"", ""bed"", ""quality"", ""country""]"
GRCHq50ZC53E6RuWx2ktqA,TsZEKqs0wzP3WHnPkV0Eig,Hotel Indigo Nashville,Nashville,TN,"{Resorts,Shopping,Event Planning & Services,Venues & Event Spaces,Hotels & Travel,Fashion,Women's Clothing,Hotels}",2018-05-08,5.0,mixed,0.82,"[""boutique feel"", ""birthday party"", ""air conditioner"", ""Printers Alley"", ""normal hotel"", ""Hilton"", ""restaurant"", ""service"", ""rooms"", ""complaint""]"
_WBtTTBflD9r1fPIxcX-Ag,EtKSTHV5Qx_Q7Aur9o4kQQ,Village Whiskey,Philadelphia,PA,"{Bars,Nightlife,Whiskey Bars,Burgers,Restaurants,American (New)}",2013-04-10,5.0,positive,0.99,"[""same crushing crowds"", ""Perfect Rye Manhattan"", ""Cool spot"", ""great location"", ""best burger"", ""others"", ""bartenders"", ""rocks""]"
2hRjKO-1tOfZ0zL8C6CHkA,bRRlWJeuPtmI3UuGhh43Wg,Yolk Iron Works,Indianapolis,IN,"{American (New),Cafes,Breakfast & Brunch,American (Traditional),Coffee & Tea,Food,Restaurants}",2016-12-04,5.0,positive,0.99,"[""new favorite breakfast place"", ""extra crispy bacon"", ""challah French toast"", ""Excellent food"", ""excellent service"", ""sausage links"", ""biscuits"", ""gravy""]"
UxLMFo-WBrxlgME6vM0YRg,xHdekRjTK93GR2AgtvrtgQ,Growler's Taphouse,Tucson,AZ,"{Beer,Wine & Spirits,Restaurants,Bars,Sports Bars,American (New),Food,Beer Bar,Music Venues,Nightlife,Arts & Entertainment}",2018-04-16,4.0,positive,1.0,"[""great first visit"", ""excellent selections"", ""pork sliders"", ""beer selection"", ""hot salsa"", ""Growler"", ""Taphouse"", ""server"", ""food"", ""place"", ""lot"", ""chips""]"
g4ujvqodo1km7BbG8F0QOw,NMtUD873aWrNjljt3VOcFA,Juniper Commons,Philadelphia,PA,"{American (Traditional),Breakfast & Brunch,Restaurants,Diners}",2015-01-04,4.0,negative,0.45,"[""medium rare, nice sauce"", ""complimentary) zucchini bread"", ""Good G+T selection"", ""Good service"", ""Superb cheeseburger"", ""soft bun"", ""Cool ambience"", ""apartment  Cons"", ""Pros"", ""Tasty"", ""wife"", ""waitress"", ""cheeseburgers"", ""status"", ""review""]"
zZyWqG7EiPqC9iB-NnUYXQ,SwBhaxfQPbyhsi0QHUAN0A,Seminole Hard Rock Hotel & Casino Tampa,Tampa,FL,"{Food,Hotels,Coffee & Tea,Hotels & Travel,Restaurants,Casinos,Burgers,Bars,Nightlife,Arts & Entertainment,Event Planning & Services}",2014-08-25,4.0,positive,0.67,"[""several dining options"", ""non smoker"", ""nominal fee"", ""self control"", ""Smokey"", ""star"", ""allergies"", ""prices"", ""beverages"", ""sorts"", ""course"", ""hotel"", ""pricey"", ""parking"", ""entertainment"", ""ATM"", ""people"", ""gambling"", ""fun"", ""observer""]"
28F7TeJvaB2FP1vf1Xr9tQ,VRGYwKE_Z77frm5NwLvJhw,Burger Republic,Nashville,TN,"{Bars,Restaurants,Sports Bars,Burgers,Pubs,Nightlife,Armenian,American (Traditional)}",2016-07-14,2.0,negative,0.09,"[""4.5 star rating"", ""chain restaurant"", ""Red Robin"", ""Tuesday night"", ""place"", ""burgers"", ""vibe"", ""weekends""]"
uIYhNWj3-OsSLH6efqbnRQ,YGdUUAqeRT5Z7fYkpevEyA,Porterhouse,Eagle,ID,"{Food,Grocery,Seafood Markets,Restaurants,Beer,Wine & Spirits,Delis,Meat Shops,Sandwiches,Specialty Food}",2014-11-12,5.0,mixed,0.82,"[""11-2 sandwich times"", ""single taste bud"", ""other offerings"", ""real treat"", ""small side"", ""great quality"", ""lunch menu"", ""two sandwiches"", ""review"", ""grinder"", ""southwesterner"", ""steaks"", ""Food"", ""Price"", ""high""]"
39n06H82AMK1_bOPGJJHug,7UtzYHLViVa5WJW992f3fg,Sapore Italian Cafe,Manchester,MO,"{Italian,Restaurants}",2012-07-16,3.0,mixed,0.77,"[""dark, cool interior"", ""sweltering July heatwave"", ""two dinner companions"", ""other dining companion"", ""classic vodka martini"", ""strip mall"", ""refreshing change"", ""blue-cheese-stuffed olive"", ""new obsession"", ""Italian soup"", ""Caprese salad"", ""solid presentation"", ""negative reviews"", ""Chicken Marsala"", ""excellent cannoli"", ""future visit"", ""excellent martini"", ""dessert selection"", ""dessert menu"", ""pasta portions"", ""touch"", ""Italy"", ""Sapore"", ""problem"", ""party"", ""fact"", ""reservation"", ""drinks--bellinis"", ""anchovy"", ""food"", ""appetizers"", ""soup/salad"", ""entrees"", ""room"", ""mom"", ""grist"", ""establishment"", ""yelp"", ""terms"", ""sauce"", ""dish"", ""temperature"", ""leftovers"", ""comfort"", ""convenience"", ""home"", ""tiramisu"", ""run""]"
41b2ucn68EX9cM13ZV903Q,8E-FdOGepjxkEk-mP21rbA,Courtyard by Marriott St. Petersburg Clearwater,Clearwater,FL,"{Event Planning & Services,Hotels & Travel,Hotels,Venues & Event Spaces}",2013-02-22,3.0,mixed,0.57,"[""business traveler kind"", ""tourist kind"", ""one entree"", ""one beverage"", ""bad deal"", ""Cons Hallways"", ""last stay"", ""mini fridge"", ""Room cleaning"", ""hotel"", ""couple"", ""stays"", ""place"", ""Pros"", ""rooms"", ""essentials"", ""beds"", ""cafe"", ""NBD"", ""ball"", ""bag"", ""BK""]"
vs1f5Rpg2TwRfqvQpZJoEg,URGUfDvDj32V6Ot3lQYK_g,Terra Malia Designs,Santa Barbara,CA,"{Flowers & Gifts,Event Planning & Services,Shopping,Florists}",2015-08-19,5.0,mixed,0.79,"[""bridesmaids' bouquets"", ""full bloom"", ""Terra"", ""florist"", ""wedding"", ""work"", ""time"", ""venue"", ""husband"", ""needs"", ""budget"", ""florals"", ""draping"", ""ceremony"", ""reception"", ""concern"", ""flowers"", ""day"", ""heat""]"
tse0qavwbKNnnlsdZkpL2g,98mYebjHN_VXZapVm8Nmqg,SWEGS Kitchen - Mid-City,New Orleans,LA,"{Cafes,Burgers,Comfort Food,Restaurants,American (New),Sandwiches,Breakfast & Brunch,Pizza,Gluten-Free}",2017-02-19,5.0,positive,1.0,"[""Excellent healthy options"", ""wonderful lunch place"", ""NOLA dining"", ""turkey meatballs"", ""lots"", ""choices"", ""spaghetti""]"
MDd6ndWo-NKn4sMy6UvgnQ,hoYHhfn4w0mVjI60eHDHzA,Poke Bowl,Philadelphia,PA,"{Seafood,Poke,Food,Restaurants,Hawaiian}",2016-07-14,5.0,positive,0.99,"[""Northern Liberties"", ""everything"", ""food"", ""good"", ""place""]"
lhmu20G7vcQs9oaNb4bPUg,tzVLTQNUtiCAxUZmEuF0vQ,1 Tippling Place,Philadelphia,PA,"{Bars,Nightlife,Lounges,Cocktail Bars}",2014-03-14,4.0,positive,0.98,"[""great quiet,casual spot"", ""low key place"", ""happy hour cocktails"", ""alumni event"", ""old library"", ""good drinks"", ""moscow mules"", ""old fashioneds"", ""beers"", ""wines"", ""Everyone"", ""complaints""]"
yBcQi45-vXf9MeZS9ZXBmw,VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Goleta,CA,"{Burgers,Cafes,Restaurants,Mexican,American (Traditional)}",2012-11-07,4.0,positive,0.97,"[""French fries"", ""onion rings"", ""burgers""]"
UqUIu24POjFJZ8v57ntYbQ,v72HalBu5fQIFTD-oqhSgQ,1200 Chophouse,St. Petersburg,FL,"{Steakhouses,American (New),Restaurants}",2014-11-30,1.0,negative,0.0,"[""good reviews"", ""Steak"", ""salad"", ""place""]"
VFFr-s2HPJBtBRyyBJVWaQ,GV-e7Op4aU98xkjjoKlRhA,Modesto Tapas Bar & Restaurant,Saint Louis,MO,"{Basque,Tapas Bars,Spanish,Restaurants,American (New)}",2009-08-03,5.0,mixed,0.66,"[""many great Spanish restaurants"", ""favorite Spanish place"", ""St. Louis"", ""country"", ""NYC"", ""Modesto"", ""places""]"
lq_0rwoH_wW_BhczRNx7iA,CuLjXvcxP_3_oKhSyq5UkA,Spa Aria,New Orleans,LA,"{Makeup Artists,Beauty & Spas,Skin Care,Massage Therapy,Day Spas,Eyebrow Services,Massage,Health & Medical,Hotels & Travel,Health Retreats}",2017-01-14,1.0,mixed,0.09,"[""two other guests"", ""gel nail polish"", ""worst hand/arm massage"", ""local nail salon"", ""manicure/pedicure aspect"", ""10-15 minutes"", ""current client"", ""nail technician"", ""time outs"", ""favorite part"", ""snarky comment"", ""20 degree weather"", ""extra fees"", ""blaring sign"", ""cash gratuity"", ""disappointing experience"", ""terrible spa"", ""Spa Aria"", ""several staff"", ""room charge"", ""receptionist"", ""phone"", ""someone"", ""way"", ""name"", ""water/refreshments"", ""kind"", ""color"", ""turn"", ""cuticle"", ""nose"", ""shirt"", ""tissue"", ""front"", ""Lady"", ""hands"", ""bacteria"", ""air"", ""Management"", ""employee"", ""clients"", ""everyone"", ""opportunity"", ""pressure"", ""lotion"", ""skin"", ""wind"", ""hold"", ""everything"", ""services"", ""Monteleone"", ""years"", ""week"", ""overhaul""]"
IDLGZOMnn6JTFXAZ3k8l6Q,uW2oyOCEN3RgS7j2MfUIkg,The Bearded Lady Barbershop,New Orleans,LA,"{Barbers,Beauty & Spas}",2018-06-09,5.0,positive,0.93,"[""hot shave"", ""facial massage"", ""Great shave"", ""great environment"", ""6 towels"", ""oils""]"
ac6jcBuWfzs5JYejC45OhA,kSQNBSWTLlo-SwR6IcpvHA,El Sol De Tala,Indianapolis,IN,"{Restaurants,Mexican}",2013-11-15,5.0,mixed,0.82,"[""regular dinner visits"", ""first visit"", ""El Sol"", ""BLOWN AWAY"", ""large cake"", ""Good job"", ""Birthday songs"", ""daughter"", ""waiter"", ""pina"", ""colodas"", ""margaritas"", ""food"", ""end"", ""meal"", ""staff"", ""desert"", ""sombreros"", ""FIREWORKS"", ""televisions"", ""gem"", ""order"", ""fajitas"", ""lunch""]"
3lwAyxwk0zxKI8JkINtXXQ,3yI-7C8JzbG-ZaSqAGHMAQ,TacoSon,Tampa,FL,"{Restaurants,Mexican}",2012-07-16,4.0,mixed,0.6,"[""hidden gem"", ""Taco Bus"", ""Taco Son"", ""breakfast burritos"", ""long night"", ""long lines"", ""restaurant"", ""everyone"", ""food"", ""Everything"", ""scratch"", ""freshness"", ""ingredients"", ""portions"", ""monies"", ""killer""]"
BAe2yGGtKYS2cuC77dyuIw,YxhdfdhRZjJHPFxaADnNVg,Conicelli Toyota of Conshohocken,Conshohocken,PA,"{Auto Repair,Automotive,Hotels & Travel,Car Rental,Body Shops,Car Dealers}",2016-12-19,2.0,mixed,0.12,"[""brand new PA state inspection"", ""oil change sticker"", ""used car"", ""safe condition"", ""one thing"", ""front tires"", ""tire shop"", ""son"", ""course"", ""warranty"", ""age"", ""Conicelli"", ""backside"", ""Money"", ""I95"", ""way""]"
IbOd5J6jv2y9qUylovHqwA,0zH0l4Jbf-oove3cLvrFOg,Vecchia Osteria,Newtown,PA,"{American (New),Italian,Restaurants,Event Planning & Services,Food,Coffee & Tea,Caterers}",2016-07-25,4.0,mixed,0.26,"[""Friday night"", ""paper towels"", ""toilet paper"", ""Food"", ""point"", ""1 star"", ""condition"", ""bathrooms""]"
ARaxXz4N90ew6wG-g5HLYg,mQvRi0nm84Www71d4qOheQ,Ekta Indian Cuisine,Bryn Mawr,PA,"{Seafood,Vegetarian,Restaurants,Indian}",2018-02-02,2.0,mixed,0.23,"[""awful service"", ""couple minutes"", ""entire 20 minutes"", ""customer service"", ""Great food"", ""site"", ""inconvenience"", ""situation""]"
jZ-VRHMJgWv6eNOdN-7Kzw,8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,Philadelphia,PA,"{Japanese,Restaurants,Ramen,Sushi Bars}",2018-10-03,5.0,positive,0.98,"[""Cute Japanese restaurant"", ""Wonderful customer service"", ""new favorite go"", ""Old City"", ""great selection"", ""Fresh sushi"", ""amazing ramen"", ""menu""]"
JjzsXc2o_u0CbfKeJQPTNw,PY9GRfzr4nTZeINf346QOw,Peppermill Reno,Reno,NV,"{Event Planning & Services,Casinos,Beauty & Spas,Venues & Event Spaces,Arts & Entertainment,Day Spas,Hotels,Hotels & Travel}",2017-04-19,4.0,mixed,0.5,"[""drink order place"", ""call roommservice"", ""white phone"", ""abvionce"", ""reason"", ""4 people""]"
PUyYGCPFUVy7AHVqlI2-aQ,7-Vu4z0QdhCFizP-bHxoxQ,Pet's Best Friend Veterinary Hospital,Levittown,PA,"{Veterinarians,Pets}",2014-04-19,5.0,positive,1.0,"[""One great vet"", ""Doctor Jeffers"", ""best vets"", ""reasonable prices"", ""Dr Jeffers"", ""street road"", ""big time"", ""vitamin shot"", ""minimum charge"", ""Dr Pol"", ""compassion"", ""animals"", ""hours"", ""reptiles"", ""kind"", ""service"", ""practice"", ""type"", ""machinery"", ""pet"", ""adoption"", ""105.00""]"
RQ1MSJ6Rn4AZ2IJqEc6_vQ,Sw7qcWQ5_iOUjBZMhSxyOQ,Ted Peter's Famous Smoked Fish,South Pasadena,FL,"{Seafood,Burgers,Restaurants}",2015-11-18,5.0,positive,0.81,"[""Mahi Mahi"", ""large portion"", ""great"", ""meal"", ""fish"", ""Server""]"
35I5ZE_kWNVWy93K3Qb0rg,jeizWBHYh9bYkf-rey3Ekw,At Lash Studio,Tucson,AZ,"{Beauty & Spas,Eyelash Service,Day Spas}",2015-05-26,5.0,positive,1.0,"[""two other lash lounges"", ""Melissa"", ""craft"", ""lashes""]"
JFjQ5RntPGhsNO2agAEYtg,PY9GRfzr4nTZeINf346QOw,Peppermill Reno,Reno,NV,"{Event Planning & Services,Casinos,Beauty & Spas,Venues & Event Spaces,Arts & Entertainment,Day Spas,Hotels,Hotels & Travel}",2005-05-15,5.0,positive,0.88,"[""real drink glasses"", ""plastic fratboy cups"", ""Best casino"", ""amazing decorum"", ""big casinos"", ""hot tub"", ""2 deck blackjack"", ""4 deck"", ""Reno"", ""retinas"", ""restaurants"", ""strip"", ""factor"", ""rooms"", ""price"", ""chilllllll""]"
Ssfv4gZ_xynqi8ipfzAs3Q,cx2fwY66_xTNFo0p2EEC4g,Shere-E-Punjab,Media,PA,"{American (New),Indian,Event Planning & Services,Pakistani,Restaurants,Nightlife,Bars,Caterers}",2011-09-26,4.0,mixed,0.79,"[""chicken tikki masala"", ""varied dinner spots"", ""vegetable pakora"", ""one- YUM"", ""lamb roganjosh"", ""lamb vindaloo"", ""great addition"", ""lunch buffet"", ""hubby"", ""friend"", ""veggies"", ""hushpuppies"", ""entree"", ""dish"", ""sauces"", ""room"", ""tummy"", ""place"", ""staff/service"", ""Media"", ""weekdays"", ""wknds""]"
VQw3NHNQrJoxKpv-7Z8W2g,VcTddMHnMZeKibhRFWuqVw,Wagenwerx,Wyndmoor,PA,"{Auto Repair,Automotive}",2009-05-23,5.0,positive,0.96,"[""Howard"", ""man"", ""things"", ""VW"", ""weeks"", ""appointment""]"
QYulveDJFu7Qnl7EQKjG0w,jQBPO3rYkNwIaOdQS5ktgQ,The Fountain On Locust,Saint Louis,MO,"{Ice Cream & Frozen Yogurt,Food,American (New),Art Galleries,Shopping,Cocktail Bars,Arts & Entertainment,Restaurants,Nightlife,Chocolatiers & Shops,Specialty Food,Bars}",2018-02-11,5.0,positive,1.0,"[""chocolate ice cream"", ""Best desserts"", ""sinister""]"
gnEmBGyBs7DOtIXGmJQdKQ,GBTPC53ZrG1ZBY3DT8Mbcw,Luke,New Orleans,LA,"{German,Restaurants,Seafood,Cocktail Bars,French,Brasseries,American (New),Nightlife,Bars,Cajun/Creole,Breakfast & Brunch}",2015-08-19,4.0,mixed,0.65,"[""Great oyster happy hours"", ""Great value"", ""dozen oysters"", ""5-7"", ""boyfriend"", ""glass"", ""champagne"", ""tab"", ""tip"", ""cups"", ""town"", ""staff"", ""home""]"
o0RrxYEdVcKZtYKAEJCUNA,UCMSWPqzXjd7QHq7v8PJjQ,Prep & Pastry,Tucson,AZ,"{Restaurants,Cocktail Bars,Bars,Comfort Food,American (New),Sandwiches,Nightlife,Breakfast & Brunch}",2016-01-04,5.0,mixed,0.8,"[""green eggs"", ""bloody marys"", ""EXO coffee"", ""local coffee"", ""great breakfast"", ""great coffee"", ""long wait"", ""free pastry"", ""Prep"", ""weekends"", ""food"", ""ham"", ""mimosas"", ""birthday""]"
